-6639.7,42.21,-19.27
-2977.21,42.2,-19.29
4336.35,42.19,-19.31
3139.95,0.61,-1.21
703.81,0.6,-1.18
-1352.21,0.59,-1.16
-482.75,-48.48,40.37
-4713.45,0,51.63
-1506.35,0,51.67
1230.95,0,51.65
9050.96,0,51.63
-3905.28,1.5,-55.23
-2079,1.52,-55.26
1459.67,1.55,-55.29
1839.82,-3.39,-2.7
647.91,-50.44,-23.36
205.46,34.82,25.38
151.02,47.4,-41.67
177.31,-69.02,-19.18
195.6,49.05,17.33
3471.35,36.18,52.97
-3909.02,-33.53,52.8
-1547.32,63.9,15.09
-93.01,-9.62,-8.02
-94.18,-40.31,-42.93
218.01,-34.18,-55.32
90.53,19.53,-66.79
45.7,-0.82,-52.15
42.51,49.68,32.26
44.49,48.73,-3.53
45.09,2.8,-65.46
45.11,22.91,47.58
-2178.05,0,51.61
5764.13,0,51.64
-2559.14,69.42,10.63
-845.42,66.11,14.71
-8.75,62.63,18.6
83.95,58.96,22.34
56.55,55.39,25.9
45.52,52.2,29.03
44.81,49.03,32
43.62,45.9,34.87
-3763.36,0,90
-450.41,-9.17,20.96
4681.43,-5.21,9.6
-3.27,-3.77,6.72
1682.87,-37.56,9.76
-4551.64,-55.24,12.96
571.49,23.47,10.67
1839.55,-22.82,67.17
3489.57,10.51,-49.99
-2343.22,1.56,58.38
,,
-673.7,-47.65,-21.93
19.99,-47.66,-21.93
79.83,-47.67,-21.93
54.19,-47.66,-21.93
45.13,-47.67,-21.94
44.44,-47.68,-21.93
44.81,-47.68,-21.93
45.14,-47.68,-21.94
45.24,-47.69,-21.94
44.95,-47.69,-21.94
44.7,-47.7,-21.94
44.97,-47.7,-21.94
44.94,-47.7,-21.94
44.85,-47.71,-21.94
45.2,-47.71,-21.94
13.29,-47.71,-21.94
4055.05,-6.86,9.95
-3749.66,0.03,8.75
-1015.8,0.03,8.81
23.34,0.03,8.88
93.01,0.03,8.95
575.88,0.03,9.02
146.16,-23.26,-66.12
1426.97,86.01,3.17
245.95,44.85,-23.89
23.87,33.38,-30.17
34.48,-66.01,-19.06
44.15,-53.36,-33.89
44.97,-20.19,-60.4
44.66,18.94,-56.91
45.19,-59.03,2.42
45.14,36.26,-22.38
45.14,37.65,-17.45
45,39.33,-27.72
44.9,37.26,-21.72
45.06,-65.42,-11.59
44.77,-44.89,-8.02
44.61,-38.38,-0.71
44.98,16.16,-67.94
44.65,16.03,-73.3
44.88,-61.41,-28.02
44.85,-61.73,-26.95
45.21,31.4,-50.69
44.85,-24.22,-58.01
44.76,23.46,-40.61
44.91,-41.86,-22.86
-1365.49,-33.76,7.49
-688.32,-61.89,18.99
-12.23,-22.13,-63.47
2222.49,0,90
1491.47,42.19,-19.33
-5266.23,42.19,-19.29
316.62,42.17,-19.25
-1069.12,42.2,-19.27
889,42.2,-19.3
2093.41,36.87,-20.09
-792.44,1.26,-53.33
-184.51,1.29,-54.55
-68.3,1.32,-55.61
4230.1,-13.21,72.92
-59.65,11.98,-68.19
-303.49,6.36,-80.65
-224.2,-38.98,18.62
366.24,-37.84,51.95
-102.32,-30.63,50.06
-580.53,-7.43,-50.24
155.61,-39,18.72
78.46,-30.89,50.25
-141.17,-9.76,-45.51
-389.55,-42.27,37.04
26.63,-36.24,52.49
-718.95,11.65,-70.45
1419.97,78.83,-10.69
-2361.27,-60.5,-29.28
2660.98,-81.65,0.79
-463.27,-54.71,-31.48
1333.68,15.17,-59.21
189.78,-67.94,-21.86
-4073.57,-80.78,-9.2
494.12,-9.43,80.12
1067.72,18.56,-61.92
369.49,-29.89,-44.4
19.77,0.74,-73.92
0.19,-32.29,50.42
4.13,33.26,46.64
2413.31,-16.34,65.26
-1606.45,-7.6,14.49
-230.71,-7.16,5.61
154.54,-3.96,-2.45
118.88,0.74,-8.51
178.64,6.4,-12.85
-27.81,11.82,-15.08
22.23,16.73,-16.1
42.42,21.17,-15.83
0.95,25.31,-15.44
-22.41,28.44,-14.61
91.36,30.94,-13.57
-35.14,33.69,-12.63
37.77,35.4,-11.26
75.95,36.67,-9.9
76.3,37.85,-9.17
-0.78,39.13,-8.23
39.9,39.77,-7.31
-62.22,40.39,-6.46
72.78,40.9,-5.62
137.38,41.51,-5.02
92.27,41.96,-4.36
50.35,42.53,-3.64
-105.36,42.87,-3.08
2.89,43.28,-2.58
155.05,43.58,-2.15
42.82,43.83,-1.59
111.3,43.95,-1.13
16.55,44.12,-0.77
171.37,44.32,-0.31
-693.56,44.5,-0.71
-1024.85,42.18,-19.29
944.8,42.17,-19.31
-1399.69,-37.31,-45.83
1438.16,-72.02,-17.76
198.91,-6.11,-55.84
31.34,-46.01,-39.66
2048.58,27.02,60.33
-3008.07,0.01,0.01
997.78,0.01,0.01
-999.39,18.04,67.24
2494.06,0,51.66
856.49,0,51.69
-1943.52,-19.47,65.52
305.93,71.89,16.66
98.35,-20.22,-30.9
44.23,40.81,12.9
43.88,-54.81,34.26
44.59,-13.09,16.75
45,3.22,21.43
44.95,-16.78,-5.89
44.64,-57.86,30.05
1629.87,-49.53,-39.64
-2251.32,-79.61,7.12
707.8,43.75,-10.91
-818.27,38.31,-47.03
-419.75,-58.31,12.91
57.15,-48.64,-24.19
2363.46,33.95,-20.76
-1235.63,77.29,-8.77
-588.13,-40.39,-32.23
-680.98,-38.27,-31.87
2717.77,-40.54,-30.76
-2399.48,-43.21,-25.68
-835.28,-44.92,-25.04
413.63,-46.24,-26.12
3441.73,-45.34,-27.36
161.59,-36.84,-32.09
-707.83,-37.71,-38.79
-1135.71,-45.33,-39.02
-129.93,-27.14,-33.75
-485.34,-81.86,6.08
-177.93,51.33,-29.62
-8.78,15.3,72.08
855.99,20.04,69.96
-939.96,48.58,-40.74
1363.01,32.97,52.67
-1417.27,39.7,-50.27
1210.23,33.65,-54.78
-947.27,-16.13,-60.88
739.41,44.56,-6.27
606.29,26.42,-7.5
1550.39,-4.87,84.08
145.33,-34.25,-34.07
28.05,16.29,-30.46
-529.69,35.6,-0.02
586.61,-8.37,-6.12
81.05,57.03,32.62
-532.02,-54.9,-34.66
585.61,30.65,13.32
81.03,-18.16,-43.81
39.89,-44.72,-42.17
-527.85,52.6,34.2
586.57,35.28,9.01
-1279.2,-72.69,-14.67
-1339.8,0,51.68
2029.19,0,51.63
-1240.48,0,51.63
1895.22,0,51.63
-488.14,0,51.62
-854.34,0,51.69
-841.35,0,51.71
1966.79,0,51.69
-1225.06,0,51.65
1612.86,0,51.7
-478.16,0,51.66
-1279.06,0,51.66
-851.4,0,51.65
3215.7,0,51.62
-1969.05,2.49,87.35
471.3,-24.6,65.38
-927.34,74.72,15.23
-26.03,75.59,14.11
39.63,53.8,35.22
30.26,-39.45,-34.94
27.27,16.38,72.61
27.82,-41.27,-24.17
31.22,19.64,-22.61
25.95,-0.4,-43.62
30.46,-39.5,-2.73
30.68,-20.28,59.02
28.94,65.69,24.3
31.06,-46.11,-40.99
29.39,-45.98,-35.24
29.45,29.91,-57.01
30.88,-80.25,-3.11
30.39,8.4,70.69
30.62,-88.19,-1.79
30.53,65.83,24.17
30.05,-44.15,45.67
32.81,26.78,-62.92
30.91,25,-29.35
29.46,43.31,-43.72
1244.7,-53.71,34.7
94.65,-1.12,12.34
-1070.51,-41.76,44.43
-38.05,12.42,-64.5
281.33,-0.25,-65.83
59.23,-36.62,11.61
943.09,-27.27,-10.15
870.98,-15.56,-49.62
343.26,-22.79,-39.52
-2001.3,-15.31,74.67
1368.64,-10.8,47.14
-92.72,-21.5,53.69
-645.94,-32.12,26.41
1227.8,-2.07,81.74
-648.82,-53.59,-34.37
4.11,-10.43,8.67
50.62,74.37,-11.51
46.22,-9.31,23.07
646.61,30.37,-20.63
69.21,-43.95,9.22
40.33,32.02,-46.63
44.51,23.08,-33.28
-546.58,-30.74,-1.29
19.88,-39.59,43.86
-7.59,0,90
23.42,-79.23,-7.13
26.99,0.11,89.4
129.59,59.94,-28.73
-174.44,0.03,23.61
35.18,0.03,23.68
46.74,0.03,23.75
45.24,0.03,23.82
44.99,0.03,23.9
257.27,-6.2,81.64
702.1,-72.69,-17.16
-750.81,20.14,-69.84
1436.63,-7.25,-66.87
-670.02,-63.81,22.8
2.88,-51.95,36.55
49.87,60.12,-1.86
45.37,73.43,16.15
279.93,-16.45,73.39
-297.99,31.32,-57.08
263.77,-7.96,41.74
-178.13,-51,-37.18
-318.16,21.53,-55.45
-126.98,-31.94,15.51
1551.9,-56.62,10.67
-1591.62,-28.73,44.06
-65.76,-84.75,-5.22
899.76,33.49,-15.27
-438.47,0.58,72.44
1064.7,-42.49,-24.96
-969.58,-41.74,-29.81
314.01,0.08,-0.16
696.04,9.9,76.95
63.36,-36.68,23.8
-355.85,42.45,-44.44
428.89,-5.48,-19.74
59.94,-47.01,28.2
42.42,-50.72,32.64
-351.87,40.23,-2.1
429.39,73.38,-0.17
59.77,-73.17,16.13
-354.43,-59.81,-30.16
-514.03,41.72,-29.84
,,
39.28,-47.83,-21.98
48.53,-47.83,-21.98
45.23,-47.83,-21.98
44.98,-47.83,-21.98
44.85,-47.83,-21.98
45.15,-47.83,-21.98
44.78,-47.83,-21.98
45.07,-47.83,-21.98
44.85,-47.83,-21.98
45.07,-47.83,-21.98
45.23,-47.83,-21.98
45.08,-47.83,-21.98
45.45,-47.83,-21.98
44.86,-47.83,-21.98
44.99,-47.83,-21.98
44.78,-47.82,-21.98
44.85,-47.83,-21.98
45.22,-47.83,-21.98
44.93,-47.83,-21.98
44.96,-47.82,-21.98
44.97,-47.83,-21.98
27.45,-47.83,-21.98
53.08,-56.12,-23.72
45.38,60.44,2.77
-512.68,-41.46,45.86
736.59,-23.14,-54.85
312.78,21.96,19.2
517.63,72.66,13.43
42.73,-76.38,-7.38
25.02,-32.93,-49.47
29.42,-25.33,30.62
29.4,47.21,40.5
31.52,18.64,-70.64
31.24,-19.46,67.42
30.88,6.93,78.55
30.32,-15.05,-73.11
31.4,-45.09,32.95
31.85,15.28,71.02
32.39,-51.46,-1.18
-533.83,56.16,24.91
23.37,-7.94,77.71
47.93,-44.09,-24.36
-755.78,-39.13,-27.73
1253.21,-45.33,-23.65
-55.98,-44.03,-27.43
705.36,-47.13,-26.12
-983.53,-2.79,3.82
-48.95,-2.97,4.14
76.3,-3.59,5.12
104.1,-4.23,5.81
7.23,-5.44,7.07
-16.89,-6.88,9.06
26.6,-9.35,12.89
216.7,-14.64,19.75
520.96,-69.49,-7.71
-408.36,-19.57,-29.72
295.64,0,51.62
-643.58,0,51.65
1177.31,0,51.67
-1115.07,0,51.68
324.2,-12.09,23.41
58.27,-76.05,-0.92
203.65,0,90
897.83,44.75,-14.61
-776.85,14.38,-64
20.14,47.09,-35.91
-260.21,52.58,0.72
-603.07,60.43,-5.47
186.29,42.26,-18.71
1255.72,58.97,-6.93
-464.52,58.94,7.49
148.16,-25.07,-0.58
50.97,27.26,-8.68
44.87,36.65,-16.11
44.81,-26.02,-3.51
45.25,-39.22,-14.87
44.29,21.9,-6.93
45.06,15.97,-4.03
45.4,-27.28,-14.22
45.08,-25.22,-17.67
45,-10.97,-3.38
45,13.67,-3.04
44.65,-13.17,-18.5
45.84,-8.23,-7.36
44.66,10.63,-0.29
45.14,14.34,-4.99
44.85,13.19,-5.71
44.8,11.43,-5.15
44.9,4.44,-4.91
44.65,2.81,12.25
45.27,-2.39,7.64
43.88,-3.69,8.83
-257.12,0,51.63
791.47,0,51.68
-958.71,0,51.68
831.73,0,51.68
586.37,0,51.69
-1017.17,0,51.72
329,0,51.68
-81.9,56.68,-33.31
40.9,-35.73,15.48
967.38,0,90
-393.1,-5.34,9.24
212.42,-11.12,24.51
281.65,-21.25,30.33
-111.95,-25.7,31.48
-538.35,-24.13,34.61
117.57,8.41,63.94
755.81,40.39,-35.06
-1122.25,-48.15,35.57
44.97,-68.1,21.89
414.84,13.15,35.17
-10.3,-1.85,2.51
-59.29,-2,2.71
200.4,-2.06,2.82
-161.12,50.35,34.27
-31.38,56.46,-31.64
44.57,-26.64,-5.27
698.92,-45.77,43.37
57.82,28.77,-35.18
42.11,-5.35,-84.64
44.64,-40.41,-48.21
-320.66,-53.57,-0.8
-27.8,-11.06,2.9
275.62,0,90
49.79,19.85,16.59
43.9,-7.19,-60.46
-526.53,-39.67,-50.26
1108.4,12.21,-77.18
145.3,-12.25,-75.49
-80.08,-38.22,50.94
-1034.07,-44.95,-28.65
652.31,-22.41,41.63
-19.43,-62.44,-25.13
192,83.32,-0.49
-203.32,38.68,-37.4
57.2,-17.16,68.28
395.32,-66.1,21.37
-746.33,-82.95,-3.31
393.5,-57.29,10.02
-437.27,12.05,-51.45
35.98,-2.92,86.24
130.39,-79.17,-10.54
481.03,-81.29,-8.69
731.61,23.47,-50.16
-307.95,-49.88,-25.72
-319.86,-62.82,15.7
430.31,-1.4,87.47
-644.1,13.29,72.54
495.24,28.53,60.64
-112.7,-27.16,32.76
149.6,58.22,18.17
45.85,-13.32,72.44
44.64,-47.01,40.68
-128.31,63.66,-25.58
215.41,-63.43,-0.19
262.24,-42.04,42.56
72.07,0.75,-68.07
-158.73,-38.65,51.34
-13.26,-11.73,-41.38
-243.3,-34.21,52.2
353.92,-28.34,-7.92
50.91,-35.87,-39.42
38.4,-26.07,-23.45
45.1,0,51.26
50.39,-47.83,-21.97
39.57,-47.82,-21.97
186.9,7.29,-54.19
47,-53.12,36.86
44.36,-48.77,28.8
619.08,-14.58,73.05
-925.71,1,-78.71
104.07,-80.9,8.93
49.46,23.13,-35.52
-29.91,-45.78,43.36
40.4,51.55,-15.65
42.26,10.45,72.72
40.51,21.85,36.3
322.96,47.91,-19.09
-457.68,-23.62,30.49
1212,-62.98,8.38
-170.68,31.71,50.05
257.96,-18.68,-32.4
-345.97,5.11,83.06
470.17,-56.12,-23.71
-574.85,26.24,62
40.29,17.66,39.96
408.27,67.73,-22.2
204.91,-19.35,69.91
-173.61,-17.89,-19.42
41.76,50.32,35.31
45.37,7.04,-14.73
264.58,-62.28,-27.29
-171.56,22.97,-44.6
41.62,63.06,24.81
45.66,-50.69,-11.93
264.59,0.26,-12.49
-171.42,-17,-32.73
-177.8,-41.13,-47.67
262.37,25.72,-21.12
48.4,30.08,6.89
263.69,51.89,33.03
-976.13,33.84,12.6
835.54,-2.96,-0.77
277.76,-30.88,-49.07
45.81,-12.17,-19.55
43.88,19.34,-23.62
-210.92,51.12,35.65
363.55,0,51.7
-678.99,0,51.68
587.77,0,51.7
-776.23,0,51.69
450.46,0,51.71
-381.98,24.62,14.85
38.26,-16.41,-38.87
265.65,2.14,71.3
263.27,-63.57,9.21
398.48,-42.69,-22.77
-48.62,-44.88,-25.5
-498.55,-41.29,-28.28
511.23,-44.16,-28.54
-688.5,-41.72,-29.22
463.25,-45.48,-28.33
-162.11,-39.36,-36.55
704.15,-41.34,-34.82
-647.96,-40.39,-34.04
-122.04,-35.41,-40.58
230.34,-41.4,-31.08
47.9,-43.31,-26.35
395.29,-40.75,-27.42
,,
53.44,-47.97,-21.85
44.05,-47.99,-21.83
44.97,-48,-21.81
44.99,-48.01,-21.8
45,-48.03,-21.79
45,-48.05,-21.77
44.93,-48.06,-21.76
44.87,-48.07,-21.74
44.93,-48.09,-21.73
44.78,-48.1,-21.72
44.53,-48.11,-21.71
44.77,-48.12,-21.7
45.15,-48.14,-21.69
45,-48.15,-21.68
45.15,-48.16,-21.67
44.93,-48.18,-21.65
44.85,-48.19,-21.64
44.87,-48.19,-21.64
40.89,-48.2,-21.63
45.03,36.99,51.52
-199.09,-82.99,5.16
839.1,-44.08,14.36
-146.96,-71.54,7.45
-560.93,65.67,0.33
73.13,55.41,24.02
395.14,75.79,4.06
-312.62,59.83,23.49
27.38,0.43,-37.82
222.05,67.19,0.23
-146.54,-29.64,-0.85
306.09,64.77,-24.49
48.29,-25.79,63.85
44.15,-14.73,68.59
45.13,-65.52,-22.73
45,-36.98,52.73
45.41,-76.15,-13.8
45.16,-14.2,68.69
40.68,15.95,-40.85
392.59,-48.09,37.66
48.93,64.73,11.65
-149.44,19.39,-70.34
-1.84,0,90
45.12,-12.27,20.89
45.2,38.6,-49.56
44.93,48.79,-39.9
45.24,43.94,11.54
45.02,0.46,33.57
44.92,-25.27,-35.27
44.92,34.47,47.37
44.94,-21.46,-68.53
45,44.43,6.27
44.79,-74.83,-15.1
-52.08,-49.25,-15.96
-151.6,6.55,72.67
450.6,-11.73,52.73
101.6,66.28,23.71
-342.57,-8.85,-65.15
137.73,53.35,33.14
3.65,-47.63,41.8
129.82,33.81,-55.72
3.31,11.96,-47.01
44.52,30.35,-27.92
2.32,30.95,-17.88
130.07,-26.03,-63.54
-39.44,65.26,24.15
113.27,48.62,24.38
50,0,51.73
41.15,78.16,4.76
468.26,-40.87,47.35
49.34,47.26,42.7
46.28,48.01,19.26
110.3,-46.09,35.02
-669.7,-16.25,-9.45
-103.06,-53.46,-33.59
384.76,-21.1,68.39
48.55,-11.7,-48.08
44.5,-6.82,-53.55
71.59,-29.49,-60.22
-391.29,19.76,37.54
41.02,27.13,59.17
45.96,-48.2,31.18
44.82,32.77,25.24
45.34,-50.52,-37.24
45.06,-39.89,49.88
972.6,18.37,-51.34
-437.24,1.96,45.57
136.06,-76.54,11.61
46.5,-62.01,-22.55
44.83,43.33,-33.23
44.85,-8.02,21.18
45.09,52.35,-34.86
45.15,-7.92,2.66
45.08,67.87,15.06
438.81,-6.03,60.59
-523.24,0.02,44
39.22,0.01,44
46.36,0.02,44
44.86,0.01,44
44.59,0.01,44.01
45.16,0.02,44.01
45.09,0.02,44.01
44.91,0.02,44.01
44.98,0.02,44.01
44.78,0.01,44.03
44.86,0.01,44.03
45.04,0.02,44.03
45.02,0.02,44.02
45.38,0.01,44.03
45.14,0.02,44.03
45.31,0.02,44.03
45.16,0.02,44.04
45.33,0.02,44.03
45.07,0.01,44.03
44.94,0.01,44.04
45.03,0.02,44.03
45.3,0.02,44.03
44.97,0.02,44.05
117.41,0.01,44.05
451.71,1.12,-68.99
-357.93,-4.15,-57.27
-220.41,0,0.01
43.62,0.01,0.01
307.03,0,0.01
153.11,-27.82,43.45
195.55,-56.34,28.2
-107.79,-1.26,41.22
47.41,9.91,-27.42
41.73,-42.64,46.95
152.4,5.11,83.06
45.86,-16.86,64.05
273.55,32.49,-5.75
-102.1,-48.79,10.84
-444.66,-20.6,-67.89
454.37,-23.38,-31
-258.35,-4.95,83.26
154.09,9.8,-78.65
181.54,10.42,-76.54
240.45,10.77,-75.11
-301.75,5.44,-78.92
-34.37,0.05,0.15
62.5,-0.15,0.15
50.28,0.06,0.37
99.49,0.06,0.37
-16.17,-51.47,-26.55
82.51,64.3,-1.33
45.47,60.8,-27.61
68.59,-51.68,-32.13
238.05,19.19,-12.55
46.54,5.46,-11.61
44.93,2.25,-4.72
45.15,13.08,-8.29
266.03,8.69,-4.84
-114.21,15.01,63.82
-94.5,20.31,-69.56
-47.7,50.18,7.01
-307.74,-56.13,-23.71
786.53,-56.14,-23.7
-264.41,8.86,51.74
-34.38,8.83,51.68
397.77,-42.37,-30.59
-670.76,-41.27,-30.03
796.15,-38.93,-33.33
-84.97,55.62,1.95
-288.2,64.57,-21.68
374.66,-73.13,-9.15
-210.33,-64.7,-4.48
45.75,71.44,-17.08
45.59,-39.74,-39.22
44.93,-19.61,-64.43
45,63.67,8.96
45,-43.86,-23.57
45.07,-80.57,-4.03
45.23,-36.71,-45.16
45,25.31,-61.57
45.58,-11.07,-59.32
41.87,-56.73,-33.27
218.51,50.45,-32.79
46.39,-10.35,10.13
44.61,9.2,-11.71
45.07,-23.65,4.81
45,-19.05,15.19
45.37,-2.34,-8.2
265.87,-21.06,8.73
-344.47,-48.51,-21.32
42.07,-48.5,-21.33
42.84,-35.72,53.96
145.69,7.84,52.07
63.09,7.74,52.19
45.47,7.72,51.91
30.89,7.73,51.9
51.13,7.68,51.84
34.77,7.7,51.64
-55.02,6.88,51.79
403.14,-5.74,8.48
48.12,57.36,11.5
79.89,79.97,-6.66
-349.2,-15.44,-52.16
-144.15,33.75,-54.38
224.69,51.5,-26.99
7.38,0.07,0.47
37.42,-0.47,0.48
44.05,0.33,0.19
63.82,-0.19,0.19
71.09,0.07,0.19
48.18,-72.05,-15.75
45.02,-79.17,9.02
45.29,-63.24,25.19
94.9,3.02,85.83
-143.04,-0.02,-62.96
27.28,0.02,-61.77
-65.82,0.02,-62.91
322.15,0.12,-61.86
282.45,0.06,-60.84
-453.19,0.06,-66.59
648.44,-0.05,-76.72
-304.69,55.02,-34.79
42.61,55.17,-34.64
39.89,62.73,-26.96
,,
50.48,-48.52,-21.31
45.26,-48.51,-21.31
45.06,-48.51,-21.31
44.94,-48.51,-21.31
45.14,-48.51,-21.31
45.22,-48.51,-21.31
44.93,-48.52,-21.31
45.15,-48.52,-21.31
45,-48.52,-21.31
45.24,-48.52,-21.31
45.29,-48.52,-21.31
45,-48.52,-21.31
45.15,-48.52,-21.32
45.01,-48.52,-21.32
44.91,-48.52,-21.31
45.3,-48.52,-21.31
42.37,-48.52,-21.31
401.43,-22.69,38.17
-309.34,0,44.28
9.46,-11.48,67.53
435.03,-10.36,-74.54
-309.22,0.05,-0.04
45.27,48.7,37.1
45.29,8.01,-81.71
-4.18,59.1,25.28
44.86,-3.8,84.96
45.06,-0.31,58.82
45.08,7.07,1.36
87.49,-4.65,53.76
45.29,-9.35,71.49
-174.96,42.19,-19.29
585.6,42.19,-19.29
-273.95,42.18,-19.3
45.01,63.84,22.14
42.77,76.13,11.66
47.68,-48.51,-21.3
45.23,-48.52,-21.31
45.01,-48.52,-21.31
106.72,0,90
45.31,-35.11,54.89
304.75,36.41,-53.47
-330.68,0.02,44.33
42.78,0.01,44.33
45.43,0,44.33
45.02,0.02,44.33
45.05,-0.01,44.33
44.8,0.02,44.33
44.92,0.01,44.34
45.06,0.02,44.33
44.92,0,44.34
45.04,0.02,44.33
45.16,0.02,44.33
45.02,0.02,44.33
45.17,0.02,44.35
45.1,0.02,44.35
45.29,0.01,44.35
45.28,0.02,44.35
45.1,0.02,44.35
44.99,0.02,44.35
45.27,0.01,44.35
45.43,0.02,44.35
45.14,0.02,44.35
45.37,0.02,44.35
45.17,0.01,44.35
45.3,0.02,44.35
45.15,0.01,44.35
44.92,0,44.35
45.08,-0.01,44.37
45.34,0.02,44.36
45.08,0.02,44.36
44.99,0.02,44.36
100.69,0.02,44.36
-179.12,57.6,-10.04
265.4,15.36,70.53
46.2,-51,33.48
349.65,87.31,-0.29
-182.62,16.53,-68.1
43.38,45.4,22.05
150.65,29.8,-59.48
45.47,9.02,-3.52
42.69,-7.55,-82.34
-2.76,5.11,83.06
215.74,1.76,51.49
-251.59,-11.17,-76.63
45.87,-58.39,-4.04
-154.5,33.98,51.54
459.77,51.21,-30.98
-403.25,16.06,71.24
557.35,43.88,-45.64
-150.04,45.29,22.89
-211.33,17.42,69.51
188.92,33.11,53.04
76.04,48.13,25.93
26.01,19.07,51.14
130.58,-26.11,-58.53
-23.46,-29.81,18.95
322.62,-56.11,-23.71
29.17,-56.08,-23.72
-218.24,-56.08,-23.69
-2.69,0.01,44.42
45.1,0.01,44.43
44.99,0.02,44.44
44.96,0.01,44.44
94.18,0.01,44.42
102.43,58.51,3.66
-125.01,45.42,-44.18
451.93,11.14,72.12
-424.07,0,0.01
42.78,0.01,0
45.73,0,0
223.07,-48.52,-21.32
46.01,-48.52,-21.32
44.92,-48.52,-21.31
45.21,-48.52,-21.31
42.54,-48.52,-21.31
340.11,30.48,-59.07
-305.78,29.41,59.52
98,-54.87,-25.25
-112.56,-30.62,-3
50.47,-20.94,-23.11
52.26,-25.13,-14.7
192,-23.27,-18.46
4.97,-1.14,1.15
58.94,-1.26,3.07
40.77,-1.31,1.29
33.36,0.52,1.42
35.23,0.57,-0.56
65.28,-1.59,3.86
36.3,29.81,59.42
45.1,-27.98,-51.92
84.93,6.8,-43.49
-89.93,-5.55,-20.28
146.15,-21.61,-28.94
69.01,-15.79,72.94
45.09,-1.97,71.37
45.06,49.09,-40.88
-60.42,0,90
257.1,-5.54,11.29
-286.73,-10.77,18.19
346.68,-3.42,6.35
-170.24,-8.8,17.28
191.4,-12.58,28.15
-68.79,0.03,-0.88
42.23,0.03,-0.82
46.45,0.03,-0.75
33.79,0.03,-0.54
40.53,0.03,-0.49
69.58,0.03,-0.17
152.07,0.03,0.09
208.84,-37.36,13.73
118.74,-30.18,-3.95
-191.55,-40.23,23.21
